College Code,College Name,Branch,1G,1K,1R,2AG,2AK,2AR,2BG,2BK,2BR,3AG,3AK,3AR,3BG,3BK,3BR,GM,GMK,GMR,SCG,SCK,SCR,STG,STK,STR
E238,Mysuru Royal Institute of Technology Mandya (D),BJ B Tech in EE,82511,--,--,83400,--,87391,66619,--,--,64689,--,94405,67890,89120,--,63110,75577,79850,189629,--,225480,174685,--,--
E238,Mysuru Royal Institute of Technology Mandya (D),BN B Tech in BD,51354,--,--,58205,--,82548,61566,--,--,52073,135165,--,52111,--,--,48846,--,56060,132849,--,154654,112796,--,--
E238,Mysuru Royal Institute of Technology Mandya (D),BP B Tech in CE,129810,--,--,126041,--,--,131499,--,174834,117903,--,--,119193,--,--,115565,128229,131024,193839,--,215826,159763,--,--
E238,Mysuru Royal Institute of Technology Mandya (D),BQ B Tech in CG,56646,--,--,57936,--,63070,59119,--,--,50153,--,--,51373,--,--,48111,54780,51741,125025,--,130096,150356,--,212568
E238,Mysuru Royal Institute of Technology Mandya (D),BU B Tech in CI,--,78518,--,62430,--,76614,--,--,--,--,--,58134,51270,--,--,47705,--,49217,117082,--,--,134206,--,--
E238,Mysuru Royal Institute of Technology Mandya (D),BV B Tech in CO,73254,--,--,64115,--,67156,57642,--,--,48152,--,--,52121,--,--,44859,56869,51364,120305,--,171950,124521,228217,221449
E238,Mysuru Royal Institute of Technology Mandya (D),BW B Tech in CS,55974,61018,67516,51267,58486,60208,52498,58705,53042,44088,60646,52822,44699,57664,54099,40410,56864,51026,130160,197061,165089,144172,166531,188875
E238,Mysuru Royal Institute of Technology Mandya (D),BX B Tech in CY,67927,--,--,60126,--,73303,54245,--,--,47872,--,--,48482,--,58244,47104,64559,57252,135917,229041,193900,141770,196515,213841
E238,Mysuru Royal Institute of Technology Mandya (D),BY B Tech in DO,79066,--,--,67718,--,80079,59856,--,--,60769,--,--,58706,--,--,53523,73751,63163,157438,--,--,153958,--,--
E238,Mysuru Royal Institute of Technology Mandya (D),BZ B Tech in DS,65991,--,75109,58289,72284,67621,56821,--,--,47132,--,--,46611,--,56383,43727,67208,52775,132857,182452,189169,155567,--,218198
E238,Mysuru Royal Institute of Technology Mandya (D),CM B Tech in EV,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
E238,Mysuru Royal Institute of Technology Mandya (D),CQ B Tech in IO,76434,--,--,73062,102108,74058,64811,--,--,60333,--,--,59694,--,69310,57977,102029,67842,160453,240673,195497,179155,--,235754
E238,Mysuru Royal Institute of Technology Mandya (D),CU B Tech in IS,65742,--,--,60072,79583,62772,65302,--,75455,48285,--,--,48096,--,58461,46850,62152,55553,155482,217841,199340,155086,--,217819
E238,Mysuru Royal Institute of Technology Mandya (D),CX B Tech in IY,74425,--,--,68165,89188,78479,68580,--,79579,54497,--,--,57339,--,--,53843,66445,68200,156049,205389,227955,174342,--,223820
E238,Mysuru Royal Institute of Technology Mandya (D),CZ B Tech in LC,77499,--,104115,69286,--,--,62780,--,--,58447,139477,--,57047,--,--,55226,--,67850,156271,--,211286,148699,--,--
E238,Mysuru Royal Institute of Technology Mandya (D),DB B Tech in ME,119916,--,144352,123095,--,--,117035,--,--,99082,--,--,106332,--,--,99030,--,118210,201355,--,263478,177404,--,--
E238,Mysuru Royal Institute of Technology Mandya (D),DE B Tech in PE,--,--,--,119853,--,--,--,--,238298,--,--,149305,98535,230611,--,85153,--,116006,223881,--,--,187070,--,--
E238,Mysuru Royal Institute of Technology Mandya (D),DM B.TECH IN CS NW,82107,101093,--,71237,--,88032,65343,--,113360,56600,--,--,55522,--,--,55422,--,56555,167011,--,--,118992,--,--
E238,Mysuru Royal Institute of Technology Mandya (D),DN B.Tech in VLSI,86068,--,--,85418,--,--,105540,--,--,--,--,105863,73408,--,--,68732,110568,90306,183585,--,--,209266,--,--
E243,"Adithya Academy of Architecture and Design Yalahanka, Bangalore","AI Artificial
Intelligence",111696,--,--,111194,--,117539,91312,--,--,88366,--,--,97335,--,--,87548,108054,95822,175271,--,182764,187065,--,--
E243,"Adithya Academy of Architecture and Design Yalahanka, Bangalore",CE Civil,--,--,--,197040,--,--,173130,--,--,--,--,246932,--,248772,--,168242,--,--,168931,--,--,--,--,--
E243,"Adithya Academy of Architecture and Design Yalahanka, Bangalore",CS Computers,102148,--,--,97363,121782,108111,95246,--,--,82591,--,--,87401,--,98869,80981,94036,91214,162421,188972,179177,163374,--,208001
E243,"Adithya Academy of Architecture and Design Yalahanka, Bangalore",EC Electronics,135712,--,135952,121988,--,124930,107783,--,--,107245,--,--,108310,--,--,104754,114439,111484,194534,195154,206731,178143,--,178232
E243,"Adithya Academy of Architecture and Design Yalahanka, Bangalore",IE Info.Science,121618,--,--,109639,--,123045,102700,--,--,100570,--,--,101505,--,--,100365,--,104268,176246,--,189055,164591,254884,--
E243,"Adithya Academy of Architecture and Design Yalahanka, Bangalore",ME Mechanical,176700,--,--,197343,--,--,--,--,254987,--,--,--,--,--,--,164666,--,194064,228244,--,--,260769,--,--
E243,"Adithya Academy of Architecture and Design Yalahanka, Bangalore",AE Aeronaut.Engg,90968,--,--,83549,--,86020,72874,--,--,75710,--,--,73800,--,--,72437,103175,75704,119907,--,121604,165383,--,--
E243,"Adithya Academy of Architecture and Design Yalahanka, Bangalore",CS Computers,57826,--,--,66746,68523,67907,55057,--,--,52726,--,--,54474,--,57229,52209,56468,55433,110852,--,134965,133179,--,137266
E243,"Adithya Academy of Architecture and Design Yalahanka, Bangalore","EA Agriculture
Engineering",103533,--,138492,125134,--,--,132920,--,--,104464,--,108971,101837,--,--,100647,105292,103648,150721,196567,--,190762,--,--
E243,"Adithya Academy of Architecture and Design Yalahanka, Bangalore",EC Electronics,86116,--,--,76370,--,102855,95302,155826,--,64759,--,--,64481,--,--,63276,--,63660,168795,--,227086,157166,--,--
E243,"Adithya Academy of Architecture and Design Yalahanka, Bangalore",ME Mechanical,--,--,--,139998,--,--,--,--,--,--,--,--,--,--,--,125295,--,134552,224982,--,--,--,--,--
E243,"Adithya Academy of Architecture and Design Yalahanka, Bangalore",AM B Tech in AM,38189,--,48563,35238,52495,43270,35894,--,59910,29315,--,--,28927,--,--,27110,48138,33503,88669,202107,142188,117523,214821,142058
E243,"Adithya Academy of Architecture and Design Yalahanka, Bangalore",BB B Tech in EC,42664,--,44570,37192,--,41604,48944,--,--,30704,--,--,32598,49637,--,30053,37768,33408,130423,177261,151743,124670,--,--
E243,"Adithya Academy of Architecture and Design Yalahanka, Bangalore",BL B Tech in AS,45620,--,--,35163,--,38500,26194,--,--,--,--,--,30109,--,--,21178,64831,22205,131201,--,167161,154326,--,--
E243,"Adithya Academy of Architecture and Design Yalahanka, Bangalore",BQ B Tech in CG,--,--,--,35285,--,--,50747,--,78213,31592,121787,37990,32356,--,--,28767,--,37344,110861,--,--,133756,--,--
E243,"Adithya Academy of Architecture and Design Yalahanka, Bangalore",BW B Tech in CS,33713,36273,41279,33372,44045,42013,38506,--,52077,27813,--,33816,28582,35928,33404,26325,32854,32821,103605,120502,148940,116957,136229,152371
E243,"Adithya Academy of Architecture and Design Yalahanka, Bangalore",BX B Tech in CY,38330,--,--,39739,61431,46076,43229,--,--,33003,--,--,32091,--,42095,31148,44356,36649,112782,179473,191059,146882,--,191873
E243,"Adithya Academy of Architecture and Design Yalahanka, Bangalore",BZ B Tech in DS,36223,--,--,38110,46192,45897,41489,52482,--,29859,--,--,30071,--,40964,29497,39496,37189,116807,--,168465,141697,--,193728
E243,"Adithya Academy of Architecture and Design Yalahanka, Bangalore",DB B Tech in ME,85151,--,--,114697,--,155505,--,--,--,87714,--,97684,75218,--,--,71503,131838,91991,186137,--,--,233760,--,--
E243,"Adithya Academy of Architecture and Design Yalahanka, Bangalore",DH B Tech in RAI,50664,--,84330,41220,--,--,39019,--,--,--,--,--,35897,--,--,34012,59945,41331,122907,--,180032,140004,--,--
E243,"Adithya Academy of Architecture and Design Yalahanka, Bangalore","ZH B TECH IN
COMP.SC.ART.INT",38463,--,--,33135,--,--,--,--,--,32180,--,37895,29701,--,--,29635,48150,36204,113696,--,--,136249,--,--
E243,"Adithya Academy of Architecture and Design Yalahanka, Bangalore",AR Architecture,--,--,--,439,--,--,--,--,--,400,--,--,414,--,--,399,--,--,503,--,--,--,--,--
E243,"Adithya Academy of Architecture and Design Yalahanka, Bangalore",BT Bio Technology,89967,--,--,53341,--,--,79873,142002,181018,62715,--,106278,51132,--,--,40538,77951,53058,140994,--,--,100083,--,--
E243,"Adithya Academy of Architecture and Design Yalahanka, Bangalore",CE Civil,55106,139096,--,73615,--,146114,111306,--,--,83941,--,--,65303,--,--,53899,63429,71853,104561,--,136581,104163,--,137564
E243,"Adithya Academy of Architecture and Design Yalahanka, Bangalore","CF CS(Artificial
Intel.)",13745,--,25271,11912,15928,15117,9340,--,--,10714,--,--,8249,--,--,7942,11113,10579,43966,49123,61829,60324,--,--
E243,"Adithya Academy of Architecture and Design Yalahanka, Bangalore",CM B Tech in EV,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
E243,"Adithya Academy of Architecture and Design Yalahanka, Bangalore",CS Computers,14462,--,18325,9950,12585,16369,9805,--,--,11962,--,12349,7371,--,12168,6368,9833,11285,35585,42433,48378,39540,67178,54588
E243,"Adithya Academy of Architecture and Design Yalahanka, Bangalore",EC Electronics,21271,--,26622,16292,16986,19611,31518,--,43537,13843,--,17315,13083,--,16595,11898,14873,16375,59622,71101,74719,72142,108420,74145
E243,"Adithya Academy of Architecture and Design Yalahanka, Bangalore",EE Electrical,23949,--,--,27669,--,34857,48781,--,--,37464,--,--,23942,29760,--,23321,24983,31197,65542,--,87320,87676,--,99974
E243,"Adithya Academy of Architecture and Design Yalahanka, Bangalore","EV EC Engg(VLSI
Design)",--,--,--,18263,--,29958,29642,--,60967,23581,--,--,17320,--,--,16983,21489,29582,112615,--,--,84373,--,--
E243,"Adithya Academy of Architecture and Design Yalahanka, Bangalore",ME Mechanical,83030,--,--,77725,78869,79631,95730,--,--,61853,--,--,58225,--,88318,53399,61830,77647,129801,213969,176753,172743,--,213515
E243,"Adithya Academy of Architecture and Design Yalahanka, Bangalore","RO Auto. And
Robot.",52254,--,--,27414,--,65333,--,--,--,39170,55571,--,26147,--,--,24448,--,51551,97099,--,109163,124476,--,--
E243,"Adithya Academy of Architecture and Design Yalahanka, Bangalore",AR Architecture,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
E243,"Adithya Academy of Architecture and Design Yalahanka, Bangalore",AR Architecture,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,498,--,--,--,--,--,--,--,--
E255,"Gandhi Institute of Technology and MNGT.,Gitam off Campus BANGALORE RURAL DIST",AR Architecture,183,--,--,126,--,--,175,--,--,97,--,--,87,--,199,42,209,187,463,--,--,381,--,--
E255,"Gandhi Institute of Technology and MNGT.,Gitam off Campus BANGALORE RURAL DIST",AR Architecture,--,--,--,458,--,--,--,--,--,--,--,--,295,--,--,196,--,--,--,--,--,--,--,--
E255,"Gandhi Institute of Technology and MNGT.,Gitam off Campus BANGALORE RURAL DIST",AR Architecture,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,352,--,--,--,--,--,--,--,--
E255,"Gandhi Institute of Technology and MNGT.,Gitam off Campus BANGALORE RURAL DIST",AR Architecture,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
E255,"Gandhi Institute of Technology and MNGT.,Gitam off Campus BANGALORE RURAL DIST",AR Architecture,320,--,--,457,--,--,152,--,--,151,--,--,112,--,--,66,--,308,332,--,--,404,--,--
E255,"Gandhi Institute of Technology and MNGT.,Gitam off Campus BANGALORE RURAL DIST",AR Architecture,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
E255,"Gandhi Institute of Technology and MNGT.,Gitam off Campus BANGALORE RURAL DIST",AR Architecture,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,476,--,--,--,--,--,--,--,--
E255,"Gandhi Institute of Technology and MNGT.,Gitam off Campus BANGALORE RURAL DIST","CA CS (AI, Machine
Learning)",87591,--,--,68846,--,--,61495,--,--,67022,109743,--,--,--,--,59973,--,61087,149010,--,196876,--,--,--
E255,"Gandhi Institute of Technology and MNGT.,Gitam off Campus BANGALORE RURAL DIST",CE Civil,172046,235030,--,184619,--,--,--,--,--,--,--,--,--,--,--,167311,--,194093,219729,--,--,180715,--,--
E255,"Gandhi Institute of Technology and MNGT.,Gitam off Campus BANGALORE RURAL DIST",CS Computers,91680,--,--,87186,92823,92940,87018,--,--,78825,--,--,78422,--,86355,75842,81620,85943,132084,138961,147834,150095,--,161684
E255,"Gandhi Institute of Technology and MNGT.,Gitam off Campus BANGALORE RURAL DIST","DS Comp. Sc. Engg-
Data Sc.",--,--,139354,93391,--,--,--,--,--,--,--,--,83728,--,--,83441,--,89025,132276,--,--,153232,--,--
E255,"Gandhi Institute of Technology and MNGT.,Gitam off Campus BANGALORE RURAL DIST",EC Electronics,--,--,--,83077,--,--,--,--,144616,86124,--,--,--,--,--,79508,--,80087,148106,--,--,108897,--,--
E255,"Gandhi Institute of Technology and MNGT.,Gitam off Campus BANGALORE RURAL DIST",IE Info.Science,--,--,--,90812,--,103517,--,--,--,--,--,--,84151,--,--,83306,--,86762,159097,--,--,155949,--,--
E255,"Gandhi Institute of Technology and MNGT.,Gitam off Campus BANGALORE RURAL DIST",ME Mechanical,--,--,--,196724,--,--,163833,--,--,--,--,258276,--,--,--,150908,214437,--,220995,--,--,203143,--,--
E255,"Gandhi Institute of Technology and MNGT.,Gitam off Campus BANGALORE RURAL DIST","AD Artificial
Intel, Data Sc",65009,--,--,67953,--,88923,80162,--,--,57168,--,--,62771,125292,--,54597,--,66049,168675,--,237941,150104,--,--
E255,"Gandhi Institute of Technology and MNGT.,Gitam off Campus BANGALORE RURAL DIST","CA CS (AI, Machine
Learning)",67401,--,--,86294,--,92864,65079,--,--,72464,--,--,70832,--,--,64639,70253,84497,214843,--,257266,228497,245395,--
E255,"Gandhi Institute of Technology and MNGT.,Gitam off Campus BANGALORE RURAL DIST",CE Civil,--,--,--,190129,--,--,--,--,--,--,--,248837,--,--,--,144038,--,153422,195929,--,--,220173,--,--
E255,"Gandhi Institute of Technology and MNGT.,Gitam off Campus BANGALORE RURAL DIST",CS Computers,67388,--,--,60376,75878,61672,63548,--,--,76931,--,--,55475,--,57750,46735,54838,54097,153937,198236,190382,146413,--,156535
E255,"Gandhi Institute of Technology and MNGT.,Gitam off Campus BANGALORE RURAL DIST",EC Electronics,125005,--,--,97123,--,113193,101098,--,--,94256,--,--,92828,--,--,85127,88587,109311,199404,239903,240997,274529,--,--
E255,"Gandhi Institute of Technology and MNGT.,Gitam off Campus BANGALORE RURAL DIST","IC CS-IoT, Cyber
Security",76323,--,90641,76529,--,--,--,--,117057,98243,--,--,75023,--,--,70338,100151,70561,195111,--,--,209099,--,--
E255,"Gandhi Institute of Technology and MNGT.,Gitam off Campus BANGALORE RURAL DIST",IE Info.Science,69788,--,--,72543,--,--,81619,146103,--,--,--,--,81929,--,88496,69015,--,75207,228756,--,247127,117949,--,--
E255,"Gandhi Institute of Technology and MNGT.,Gitam off Campus BANGALORE RURAL DIST",ME Mechanical,239980,--,--,185454,--,240764,161793,--,--,--,--,--,195400,--,--,154606,178092,187042,209631,--,--,220674,--,--
E255,"Gandhi Institute of Technology and MNGT.,Gitam off Campus BANGALORE RURAL DIST","CA CS (AI, Machine
Learning)",79719,--,--,62786,106154,69111,81553,--,--,53813,--,--,60994,--,69907,52964,84720,64390,176364,228647,232546,117683,--,--
E260,Nitte School of Architecture YELAHANKA BANGALORE,"CB Comp. Sc. and
Bus Sys.",--,--,--,71473,--,--,--,--,--,--,--,--,--,--,--,63981,112395,78947,176050,--,--,110863,--,--
E260,Nitte School of Architecture YELAHANKA BANGALORE,CE Civil,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
E260,Nitte School of Architecture YELAHANKA BANGALORE,CS Computers,76947,--,--,79350,84894,91707,83758,--,--,67175,--,74195,67272,--,79101,60761,81835,69235,175072,213920,213111,203385,234228,250650
E260,Nitte School of Architecture YELAHANKA BANGALORE,"CY CS- Cyber
Security",81840,--,--,69372,--,--,--,--,--,--,--,--,70658,--,--,56574,97371,73613,171951,--,--,154259,--,--
E260,Nitte School of Architecture YELAHANKA BANGALORE,"DS Comp. Sc. Engg-
Data Sc.",72756,117540,--,67596,--,85750,84147,--,--,67896,--,--,68576,--,--,64732,--,74187,182152,--,260060,118736,--,--
E260,Nitte School of Architecture YELAHANKA BANGALORE,EC Electronics,95232,--,--,93537,--,109904,111411,--,--,76507,--,--,75019,104850,--,73065,92306,88183,200738,207179,225281,203574,--,247190
E260,Nitte School of Architecture YELAHANKA BANGALORE,EE Electrical,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
E260,Nitte School of Architecture YELAHANKA BANGALORE,"ER Electrical and
Computer",--,--,98596,107303,--,--,--,--,--,--,--,--,94685,--,--,80867,--,--,207373,--,--,172523,--,236263
E260,Nitte School of Architecture YELAHANKA BANGALORE,"EV EC Engg(VLSI
Design)",--,--,--,96026,--,--,--,--,--,--,--,--,96432,--,--,82116,--,--,209288,--,--,--,--,--
E260,Nitte School of Architecture YELAHANKA BANGALORE,"IO CS- Internet of
Things",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
E260,Nitte School of Architecture YELAHANKA BANGALORE,ME Mechanical,169771,--,--,132303,--,139385,--,--,--,--,--,--,--,--,--,104898,--,118897,237178,--,--,--,--,--
E260,Nitte School of Architecture YELAHANKA BANGALORE,RI Robotics and AI,--,--,124937,95917,--,--,--,--,--,75335,--,--,--,--,--,68352,--,74685,125394,--,--,--,--,--
E260,Nitte School of Architecture YELAHANKA BANGALORE,"ZL CIVIL ENG. WITH
COMP.APPL",--,--,--,134653,--,--,--,--,--,--,--,--,--,--,--,131042,142882,144387,161988,--,--,260771,--,--
E260,Nitte School of Architecture YELAHANKA BANGALORE,BW B Tech in CS,--,--,--,121561,--,--,--,--,--,--,--,--,104484,--,--,103255,--,116648,213688,--,--,253360,--,--
E260,Nitte School of Architecture YELAHANKA BANGALORE,CW B Tech in IT,134347,--,--,140936,--,155154,120838,--,--,124539,--,--,122858,--,--,117737,166122,121249,243866,--,--,--,--,--
E260,Nitte School of Architecture YELAHANKA BANGALORE,AM B Tech in AM,61965,--,--,53009,--,61258,49451,--,--,43148,--,--,43411,58902,59298,38916,53007,50846,133647,135442,191868,158954,--,208285
E260,Nitte School of Architecture YELAHANKA BANGALORE,BB B Tech in EC,48856,--,--,50635,--,--,70570,200070,--,--,--,55414,43516,--,--,39304,--,40224,138416,--,148176,146238,--,--
E260,Nitte School of Architecture YELAHANKA BANGALORE,BQ B Tech in CG,--,--,108384,58528,--,--,62194,--,--,44805,--,--,44538,--,--,42913,61729,62949,168632,--,--,175768,--,--
E260,Nitte School of Architecture YELAHANKA BANGALORE,BV B Tech in CO,59779,--,--,63881,117928,69165,61519,--,--,53384,--,--,48165,--,73605,47371,54628,60227,137848,273519,190765,177867,--,--
E260,Nitte School of Architecture YELAHANKA BANGALORE,BW B Tech in CS,54779,--,68353,49214,54789,60929,50074,--,82768,39901,--,47612,42004,--,47841,37532,49137,46644,142488,161534,166297,117526,147689,170660
E260,Nitte School of Architecture YELAHANKA BANGALORE,BZ B Tech in DS,63310,--,--,52639,--,61811,51568,--,--,45311,100377,--,46827,--,--,43845,67456,59782,160619,--,201569,147355,--,262850
E260,Nitte School of Architecture YELAHANKA BANGALORE,"CA CS (AI, Machine
Learning)",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
